"","Username","Post","Time","Date","Time1","Hour"
"5469",313,"Was about to say this as well So if he like that treat Jayley, will you slap him?","Yesterday, 09:08 PM",2017-08-25,"09:08 PM",9
"5470",400,"PARADE READY FOR INSPECTION SIR!","Yesterday, 09:08 PM",2017-08-25,"09:08 PM",9
"5471",181,"So in the end desmond still with paige lah...i thought wat","Yesterday, 09:08 PM",2017-08-25,"09:08 PM",9
"5472",42,"Sorry Sir! Today late! Report liao!","Yesterday, 09:08 PM",2017-08-25,"09:08 PM",9
"5473",41,"LOL ... kenna stab at the stomach still can hug until liddat ","Yesterday, 09:08 PM",2017-08-25,"09:08 PM",9
"5474",95,"When Desmond know  Paige and the lawyer never together, then Desmond take chance to want back Paige. 
Not a man at all,  doing such roti prata stuff","Yesterday, 09:08 PM",2017-08-25,"09:08 PM",9
"5475",402,"tonight all happy ending. ","Yesterday, 09:08 PM",2017-08-25,"09:08 PM",9
"5476",61,"Gentlemen!!! Can you all focus or not?! Last parade still want to kena F is it?!","Yesterday, 09:08 PM",2017-08-25,"09:08 PM",9
"5477",400,"Aiya patch back liao la. Quick kiss leh","Yesterday, 09:08 PM",2017-08-25,"09:08 PM",9
"5478",290,"sgt loke piak ape riao?","Yesterday, 09:09 PM",2017-08-25,"09:09 PM",9
"5479",34,"Expect rubbish for last ep, not disappointed so far","Yesterday, 09:09 PM",2017-08-25,"09:09 PM",9
"5480",91,"Sgt Loke so fast forward deploy to find mdm?","Yesterday, 09:09 PM",2017-08-25,"09:09 PM",9
"5481",403,"CCB , why this guy like one gal than like another gal  KNN, paige is moi, chiu got felica still wan moi paige, step 2 boat ****er","Yesterday, 09:09 PM",2017-08-25,"09:09 PM",9
"5482",313,"Yusloka is actually somewhere at Sarimbun. Go Google that place lol","Yesterday, 09:09 PM",2017-08-25,"09:09 PM",9
"5483",95,"Yes!!  Surely will slap anyone who bully my Jayley!!! 
This time for this show is meixin ! 
Slap Romeo!","Yesterday, 09:09 PM",2017-08-25,"09:09 PM",9
"5484",61,"EDMWer!!! Watch your front! EDMWer sediya!","Yesterday, 09:09 PM",2017-08-25,"09:09 PM",9
"5485",181,"Paige acting really improve alot sia","Yesterday, 09:09 PM",2017-08-25,"09:09 PM",9
"5486",432,"F me lar, ORD soon  Posted with Mic test 1, 2, 1 2 3 via PCWX","Yesterday, 09:10 PM",2017-08-25,"09:10 PM",9
"5487",400,"Si apa?","Yesterday, 09:10 PM",2017-08-25,"09:10 PM",9
"5488",409,"Awww...........","Yesterday, 09:10 PM",2017-08-25,"09:10 PM",9
"5489",322,"Acted as nana.. Acted as one of the new leading actress who joined mediacorp in the show","Yesterday, 09:10 PM",2017-08-25,"09:10 PM",9
"5490",402,"her voice really spoil the acting. ","Yesterday, 09:10 PM",2017-08-25,"09:10 PM",9
"5491",142,"Paige and meixin very chio.. cloudie jin ugly.","Yesterday, 09:10 PM",2017-08-25,"09:10 PM",9
"5492",6,"ok la i don't mind cloudie. young meat small face do well on TV","Yesterday, 09:10 PM",2017-08-25,"09:10 PM",9
"5493",91,"U don't CB. Down 20","Yesterday, 09:10 PM",2017-08-25,"09:10 PM",9
"5494",400,"CHECK BANG","Yesterday, 09:10 PM",2017-08-25,"09:10 PM",9
"5495",153,"Actually what's the role of Felicia?","Yesterday, 09:11 PM",2017-08-25,"09:11 PM",9
"5496",42,"  Simisai. Reservoir in Singapore.","Yesterday, 09:11 PM",2017-08-25,"09:11 PM",9
"5497",402,"Ex GoldenSand.","Yesterday, 09:11 PM",2017-08-25,"09:11 PM",9
"5498",61,"Hello man!!! U from which company or which unit?!","Yesterday, 09:11 PM",2017-08-25,"09:11 PM",9
"5499",478,"cannot trust her. junguang must bring her to kopitiam hear ppl order kopi o kosong...see she will horny or not","Yesterday, 09:11 PM",2017-08-25,"09:11 PM",9
"5500",400,"Brudder, bunknifer, shytstirrer","Yesterday, 09:11 PM",2017-08-25,"09:11 PM",9
"5501",95,"Felicia is the poor girl who always lose out to those GCP","Yesterday, 09:12 PM",2017-08-25,"09:12 PM",9
"5502",91,"HQ company. CO runner.","Yesterday, 09:12 PM",2017-08-25,"09:12 PM",9
"5503",95,"Agree 
Also must ask his friend act as stranger walk past and say  ""Roger that ""","Yesterday, 09:13 PM",2017-08-25,"09:13 PM",9
"5504",322,"Actually she looks better as model.. In photos look much better than acting on screen","Yesterday, 09:13 PM",2017-08-25,"09:13 PM",9
"5505",432,"I don't get thisPosted with Mic test 1, 2, 1 2 3 via PCWX","Yesterday, 09:13 PM",2017-08-25,"09:13 PM",9
"5506",313,"Off limits to public. We outfield also all near there one","Yesterday, 09:13 PM",2017-08-25,"09:13 PM",9
"5507",400,"鸡毛长在鸡翅膀song lai lo!
TAN KIM POH WANSUI!","Yesterday, 09:13 PM",2017-08-25,"09:13 PM",9
"5508",61,"Scriptwriter love Desmond so much that they created Felicia so that Desmond is being love 24/7 throughout the whole 20 episode.","Yesterday, 09:13 PM",2017-08-25,"09:13 PM",9
"5509",163," Romeo n Elvin Ng when will come clean their relationship?","Yesterday, 09:13 PM",2017-08-25,"09:13 PM",9
"5510",95,"In this show. The final most successful is XF white horse and TKP","Yesterday, 09:13 PM",2017-08-25,"09:13 PM",9
"5511",371,"Medical Oil...
See... got other folks in this forum loving Paige's acting!","Yesterday, 09:13 PM",2017-08-25,"09:13 PM",9
"5512",61,"Where's my PA?!","Yesterday, 09:14 PM",2017-08-25,"09:14 PM",9
"5513",42,"Her ex Mingyao drinks kopi o kosong.","Yesterday, 09:14 PM",2017-08-25,"09:14 PM",9
"5514",478,"KUMGONG AH BOI! DUN WAN TINA AUNTIE BATHE WITH YOU!?","Yesterday, 09:14 PM",2017-08-25,"09:14 PM",9
"5515",400,"AH BOI DUNWAN I TAKE","Yesterday, 09:15 PM",2017-08-25,"09:15 PM",9
"5516",400,"Roger that","Yesterday, 09:15 PM",2017-08-25,"09:15 PM",9
"5517",91,"I think he go mess lim beer.","Yesterday, 09:16 PM",2017-08-25,"09:16 PM",9
"5518",181,"Faster show terrorist scene leh","Yesterday, 09:16 PM",2017-08-25,"09:16 PM",9
"5519",478,"and joseph prince book..the big 3 fulfill liao she will attempt to lape you","Yesterday, 09:16 PM",2017-08-25,"09:16 PM",9
"5520",41,"Where is the ICT callup !?! ","Yesterday, 09:17 PM",2017-08-25,"09:17 PM",9
"5521",371,"
They should have kissed!!!
Wasted chance to create a classic moment in 2017 TV dramas...
Why no kiss
After 2nd hug shld kiss...
Maybe Paige think not necessary...
I think Desmond sure okay with it...","Yesterday, 09:17 PM",2017-08-25,"09:17 PM",9
"5522",115,"even his initials in the show tell the full story L B .. Lady Boy","Yesterday, 09:17 PM",2017-08-25,"09:17 PM",9
"5523",473,"Wah knn that one i dont dare tekan","Yesterday, 09:17 PM",2017-08-25,"09:17 PM",9
"5524",399,"Actually romeo looks clean clean decent decent.. why be gay? ","Yesterday, 09:17 PM",2017-08-25,"09:17 PM",9
"5525",400,"Aloha snackbar lai liao","Yesterday, 09:17 PM",2017-08-25,"09:17 PM",9
"5526",409,"Germaine jin irritating","Yesterday, 09:17 PM",2017-08-25,"09:17 PM",9
"5527",142,"That is the consequences of being siao on and put country first family last.","Yesterday, 09:17 PM",2017-08-25,"09:17 PM",9
"5528",432,"Action lai lao lai liaoPosted with Mic test 1, 2, 1 2 3 via PCWX","Yesterday, 09:17 PM",2017-08-25,"09:17 PM",9
"5529",371,"Romeo and meixin really boring....
Why no sparks like that?
How come Paige + Desmond have so much sparks!","Yesterday, 09:18 PM",2017-08-25,"09:18 PM",9
"5530",240,"omg the rain so fake he not even wet ","Yesterday, 09:18 PM",2017-08-25,"09:18 PM",9
"5531",42,"Actually romeo looks clean clean decent decent.. why be gay?  Why you also believe he is gay? ","Yesterday, 09:18 PM",2017-08-25,"09:18 PM",9
"5532",91,"Where is the ICT callup !?!  No more le. OC gonna resign his commission.","Yesterday, 09:18 PM",2017-08-25,"09:18 PM",9
"5533",399,"Meixin got atb kind of chio. Too bad cannot make it big.","Yesterday, 09:18 PM",2017-08-25,"09:18 PM",9
"5534",400,"Ya lo. Dunno how close 1 ending first. Can kiss liao then rocher jibaboom reunite time kiss again","Yesterday, 09:18 PM",2017-08-25,"09:18 PM",9
"5535",42,"Just find this whole terrorist attack in theatre scary. Like there's no escape.","Yesterday, 09:18 PM",2017-08-25,"09:18 PM",9
"5536",34,"This meixin damn irritating","Yesterday, 09:19 PM",2017-08-25,"09:19 PM",9
"5537",371,"Hello... joseph prince is new creation church pastor...
It's steven prince!","Yesterday, 09:19 PM",2017-08-25,"09:19 PM",9
"5538",399,"Why you also believe he is gay?  Who ask him alws go in out elvin's place? ","Yesterday, 09:19 PM",2017-08-25,"09:19 PM",9
"5539",42,"I say cast Paige and Desmond in more shows together! On-screen couple!","Yesterday, 09:19 PM",2017-08-25,"09:19 PM",9
"5540",400,"Joseph prince one also can! Can hook ncc zehzehs. I saw a few quite chio","Yesterday, 09:19 PM",2017-08-25,"09:19 PM",9
"5541",95,"Just now WG with meixin walk together seems better match","Yesterday, 09:19 PM",2017-08-25,"09:19 PM",9
"5542",478,"is steven brother la...sama sama","Yesterday, 09:19 PM",2017-08-25,"09:19 PM",9
"5543",42,"Who ask him alws go in out elvin's place?  Very very very good buddy can? ","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5544",66,"LAI LIAO !! TERRORIST !","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5545",353,"Lai liao lai liao","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5546",61,"Hey! YOU!!!! What the F do u think u doing?! Tonight going to POP Liao n u still got time to ask question?!","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5547",409,"Lai riaos.....","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5548",41,"Terrorist lai liao ","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5549",181,"Lai liao lai liao!!!","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5550",40,"Bang bang bang","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5551",432,"Why no blood sia Posted with Mic test 1, 2, 1 2 3 via PCWX","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5552",42,"Sir give chance. Tonight terrorist attack. Need to defend liao!","Yesterday, 09:20 PM",2017-08-25,"09:20 PM",9
"5553",400,"SOF LAI LIAO!","Yesterday, 09:21 PM",2017-08-25,"09:21 PM",9
"5554",238,"Why terrorist pew pew at crowd then walk away ","Yesterday, 09:21 PM",2017-08-25,"09:21 PM",9
"5555",95,"The sparks coming in final episode","Yesterday, 09:21 PM",2017-08-25,"09:21 PM",9
"5556",400,"Should deploy satki ADF white OUV also","Yesterday, 09:21 PM",2017-08-25,"09:21 PM",9
"5557",190,"i always criged when mediacock film such terroist act","Yesterday, 09:21 PM",2017-08-25,"09:21 PM",9
"5558",449,"knn jin stupid. never show them sgsecure app. cfm the terrorists run road.","Yesterday, 09:21 PM",2017-08-25,"09:21 PM",9
"5559",144,"Wah, coordinated attack? So many areas kenna together","Yesterday, 09:22 PM",2017-08-25,"09:22 PM",9
"5560",305,"The 1190 police car on the road in 1 screen then next screen come out from HQ again... lolz...","Yesterday, 09:22 PM",2017-08-25,"09:22 PM",9
"5561",382,"Why terrorists no shout aloha snackbar one? Not convincing结丹期修士 HardwareZone Forums app","Yesterday, 09:22 PM",2017-08-25,"09:22 PM",9
"5562",42,"This is small scale attack. If is large scale confirm whole theatre boomz!","Yesterday, 09:22 PM",2017-08-25,"09:22 PM",9
"5563",238,"Oh ya nobody take out their handphone to inform the police!!! The Chao botak navy never force him download the app ah","Yesterday, 09:22 PM",2017-08-25,"09:22 PM",9
"5564",81,"Need some gifs of Little India riot","Yesterday, 09:22 PM",2017-08-25,"09:22 PM",9
"5565",409,"Guardsmen deployed ah?","Yesterday, 09:23 PM",2017-08-25,"09:23 PM",9
"5566",434,"Im surprised none of the police run away.. good job","Yesterday, 09:23 PM",2017-08-25,"09:23 PM",9
"5567",277,"jin sarki.. coordinated atack","Yesterday, 09:23 PM",2017-08-25,"09:23 PM",9
"5568",95,"This last episode one time all the big guns and real life stuff come in 
This segment only able to match those classic Hong Kong drama 10 percent of the standard","Yesterday, 09:23 PM",2017-08-25,"09:23 PM",9
"5569",42,"Coming later. Longbin will use.","Yesterday, 09:23 PM",2017-08-25,"09:23 PM",9
"5570",153,"Why mediacorp always put those kan cheong scene in 1 episode? Then the rest of the episodes so draggy","Yesterday, 09:23 PM",2017-08-25,"09:23 PM",9
"5571",104,"if just about to commission help to kill terrorists will receive battlefield commission bo?","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5572",354,"Duno y sg gun show nt as real as hk..","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5573",400,"Idk what the terrorist want leh? If want create fear you don't go 3 man mission, you 1 man army storm in hold a few hostages. 3 man in sure 3 all die.
If want mass casuality, strap bomb and 1 man aloha, also nt impt place with ministers or impt ppl, storm with squad for fuq","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5574",478,"their budget only $200 ntuc voucher what to do","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5575",42,"Yah loh. They use this terrorist attack to tie up all the loose ends of the messy relationships.","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5576",95,"No budget","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5577",61,"Bloody hell!!!! Why nobody use the APP?!?! U all know how much $$ was spend on it or not?! We even make it a point that NSF never download cannot book out. Yet still nobody use?! WTF?!","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5578",220,"So many men get day off for this scene.. At least abtm part 1 front 5 mins looks better than this","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5579",432,"If not how you know that the show is from mc  Posted with Mic test 1, 2, 1 2 3 via PCWX","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5580",344,"Jin satki manz last episode so happening","Yesterday, 09:24 PM",2017-08-25,"09:24 PM",9
"5581",181,"In before mata run away gif","Yesterday, 09:25 PM",2017-08-25,"09:25 PM",9
"5582",400,"Hard to book 2 polis car la","Yesterday, 09:25 PM",2017-08-25,"09:25 PM",9
"5583",104,"if so many coordinated attacks happen together means seriously our SPF got problem","Yesterday, 09:25 PM",2017-08-25,"09:25 PM",9
"5584",337,"This ""terrorist attack"" resemble the one at Paris in 2015?","Yesterday, 09:25 PM",2017-08-25,"09:25 PM",9
"5585",110,"What is the objective of this terror attack? Kill and waiting to be caught in the theatre? Tsk","Yesterday, 09:25 PM",2017-08-25,"09:25 PM",9
"5586",42,"Got showcase the app! Later sir! Be patient.","Yesterday, 09:26 PM",2017-08-25,"09:26 PM",9
"5587",402,"How come never deploy leopard tank?","Yesterday, 09:26 PM",2017-08-25,"09:26 PM",9
"5588",290,"how terrorist smuggle in so many rifles?","Yesterday, 09:26 PM",2017-08-25,"09:26 PM",9
"5589",400,"Hannor. Even laughing kor one also so satki","Yesterday, 09:26 PM",2017-08-25,"09:26 PM",9
"5590",91,"Need to indent peck tiong choon. If lidat drive out damage the road later LTA kpkb.","Yesterday, 09:27 PM",2017-08-25,"09:27 PM",9
"5591",409,"Everyone going conference hall siol","Yesterday, 09:27 PM",2017-08-25,"09:27 PM",9
"5592",61,"How long need to wait?!","Yesterday, 09:27 PM",2017-08-25,"09:27 PM",9
"5593",220,"2 ntm recall?","Yesterday, 09:27 PM",2017-08-25,"09:27 PM",9
"5594",371,"Let's email MediaCorp, request on instagram @ch8sg, facebook channel 8, toggle, the celebrity agency to tell them to cast them as a couple in more dramas together!
They are the new generation's fave onscreen couple now! Much like Li Nan Xing + Zoe Tay, Chris Lee + Fann Wong...
I prefer to call them Paigmond...haha...","Yesterday, 09:28 PM",2017-08-25,"09:28 PM",9
"5595",41,"Y the employee no need recall ? FT ah ? ","Yesterday, 09:28 PM",2017-08-25,"09:28 PM",9
"5596",444,"Now you all know what the real mob will be like.","Yesterday, 09:28 PM",2017-08-25,"09:28 PM",9
"5597",409,"If really recall NSmen means dua gong liaos","Yesterday, 09:28 PM",2017-08-25,"09:28 PM",9
"5598",400,"Satki 6 div silent mob","Yesterday, 09:28 PM",2017-08-25,"09:28 PM",9
"5599",428,"Recall liao Sia","Yesterday, 09:28 PM",2017-08-25,"09:28 PM",9
